district,crop,year,season,area,yield,avg_temp_c,total_precip_mm,primary_soil_type,mean_ph,mean_n,mean_p,mean_k
sundargarh,Rice,2010,Winter,118000.0,0.9152542372881356,20.04688888888889,50.45,Mixed Red & Yellow,,,,
sundargarh,Rice,2011,Autumn,78000.0,1.1794871794871795,22.186680327868853,517.09,Mixed Red & Yellow,,,,
sundargarh,Rice,2011,Summer,2000.0,1.5,31.347090163934425,313.18,Mixed Red & Yellow,,,,
sundargarh,Rice,2011,Winter,113000.0,2.1769911504424777,19.05311111111111,60.3,Mixed Red & Yellow,,,,
sundargarh,Rice,2012,Autumn,84000.0,1.8571428571428568,21.90737704918033,316.35,Mixed Red & Yellow,,,,
sundargarh,Rice,2012,Summer,472000.0,0.0042372881355932,31.959139344262297,261.96,Mixed Red & Yellow,,,,
sundargarh,Rice,2012,Winter,119000.0,2.655462184873949,18.733111111111107,26.89,Mixed Red & Yellow,,,,
anugul,Sesamum,2010,Autumn,1048.0,0.2129770992366412,23.77905737704918,409.58,,,,,
anugul,Sesamum,2010,Summer,255.0,0.2631372549019607,32.703073770491805,342.97,,,,,
anugul,Sesamum,2010,Winter,2102.0,0.1800190294957183,20.31983333333333,70.92,,,,,
anugul,Sesamum,2011,Autumn,955.0,0.2,23.06495901639344,423.77,,,,,
anugul,Sesamum,2011,Summer,342.0,0.2578947368421053,31.12311475409836,384.63,,,,,
anugul,Sesamum,2011,Winter,1008.0,0.1509920634920634,21.22461111111111,52.010000000000005,,,,,
anugul,Sesamum,2012,Autumn,768.0,0.2260416666666666,22.561639344262296,335.45,,,,,
anugul,Sesamum,2012,Summer,175.0,0.284,32.332172131147544,305.87000000000006,,,,,
anugul,Sesamum,2012,Winter,1352.0,0.1969674556213017,20.44372222222222,18.270000000000003,,,,,
balangir,Sesamum,2010,Autumn,3279.0,0.220006099420555,23.190860655737705,414.41,,,,,
balangir,Sesamum,2010,Summer,34.0,0.4264705882352941,32.66381147540984,331.6,,,,,
balangir,Sesamum,2010,Winter,1750.0,0.1490285714285714,19.552722222222226,75.77,,,,,
balangir,Sesamum,2011,Autumn,2138.0,0.1719831618334892,22.650901639344266,404.86000000000007,,,,,
balangir,Sesamum,2011,Summer,46.0,0.2217391304347826,30.669918032786885,309.89,,,,,
balangir,Sesamum,2011,Winter,598.0,0.1010033444816053,21.226666666666667,44.16,,,,,
balangir,Sesamum,2012,Autumn,1135.0,0.2229955947136563,22.40963114754098,353.59000000000003,,,,,
balangir,Sesamum,2012,Summer,94.0,0.2489361702127659,31.92098360655737,316.54,,,,,
balangir,Sesamum,2012,Winter,1853.0,0.3339989206691851,20.69827777777778,12.95,,,,,
baleshwar,Sesamum,2010,Autumn,1.0,0.1,24.839713114754097,587.2700000000001,,,,,
baleshwar,Sesamum,2010,Summer,1195.0,0.3490376569037657,31.87573770491804,364.05,,,,,
baleshwar,Sesamum,2011,Summer,1210.0,0.3850413223140496,30.242090163934428,532.3100000000001,,,,,
baleshwar,Sesamum,2012,Summer,800.0,0.41,31.408893442622947,318.67,,,,,
bargarh,Sesamum,2010,Autumn,3.0,0.2333333333333333,23.885573770491803,251.75,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Sesamum,2010,Summer,94.0,0.351063829787234,33.36762295081967,255.49000000000004,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Sesamum,2010,Winter,1238.0,0.2189822294022617,20.24116666666667,56.09,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Sesamum,2011,Autumn,4.0,0.325,22.668852459016392,523.33,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Sesamum,2011,Summer,93.0,0.3516129032258064,31.639467213114752,294.11,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Sesamum,2011,Winter,963.0,0.1639667705088265,20.143277777777776,55.2,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Sesamum,2012,Autumn,8.0,0.25,22.28311475409836,319.58,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Sesamum,2012,Summer,64.0,0.3984375,32.4416393442623,282.2,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Sesamum,2012,Winter,828.0,0.229951690821256,19.572444444444447,23.86,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bhadrak,Sesamum,2010,Summer,237.0,0.310126582278481,32.493811475409835,378.74,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
bhadrak,Sesamum,2011,Summer,92.0,0.2891304347826087,30.8013524590164,452.41,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
bhadrak,Sesamum,2012,Summer,79.0,0.2164556962025316,32.131311475409845,309.88000000000005,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
boudh,Sesamum,2010,Autumn,1.0,0.1,23.690901639344265,370.08,Black Soil,,,,
boudh,Sesamum,2010,Winter,962.0,0.1099792099792099,20.35611111111111,68.98,Black Soil,,,,
boudh,Sesamum,2011,Autumn,13.0,0.0923076923076923,22.975450819672133,452.78,Black Soil,,,,
boudh,Sesamum,2011,Summer,16.0,0.13125,31.41975409836065,356.41,Black Soil,,,,
boudh,Sesamum,2011,Winter,516.0,0.1730620155038759,21.360222222222223,50.99,Black Soil,,,,
boudh,Sesamum,2012,Summer,17.0,0.1235294117647058,32.52909836065574,308.17,Black Soil,,,,
boudh,Sesamum,2012,Winter,610.0,0.2229508196721311,20.676944444444445,18.9,Black Soil,,,,
cuttack,Sesamum,2010,Summer,180.0,0.4027777777777778,32.67782786885246,400.06,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Sesamum,2010,Winter,129.0,0.1883720930232558,20.54472222222222,81.96000000000001,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Sesamum,2011,Summer,153.0,0.4098039215686275,31.07540983606557,409.12,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Sesamum,2011,Winter,41.0,0.2780487804878049,22.01777777777778,47.08999999999999,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Sesamum,2012,Summer,46.0,0.6239130434782608,32.32327868852459,312.19,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Sesamum,2012,Winter,25.0,0.344,21.16133333333333,11.64,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
deogarh,Sesamum,2010,Autumn,167.0,0.429940119760479,23.54639344262295,342.98,Mixed Red & Yellow,,,,
deogarh,Sesamum,2010,Summer,22.0,0.4681818181818182,32.294836065573776,284.05,Mixed Red & Yellow,,,,
deogarh,Sesamum,2010,Winter,1697.0,0.2500294637595757,20.208166666666667,62.03,Mixed Red & Yellow,,,,
deogarh,Sesamum,2011,Autumn,27.0,0.2407407407407407,22.60274590163934,465.69,Mixed Red & Yellow,,,,
deogarh,Sesamum,2011,Summer,35.0,0.2914285714285714,30.604262295081966,381.63,Mixed Red & Yellow,,,,
deogarh,Sesamum,2011,Winter,756.0,0.214021164021164,20.480666666666668,58.790000000000006,Mixed Red & Yellow,,,,
deogarh,Sesamum,2012,Autumn,1.0,0.2,22.04454918032787,333.47,Mixed Red & Yellow,,,,
deogarh,Sesamum,2012,Summer,24.0,0.2541666666666666,31.751516393442618,287.12999999999994,Mixed Red & Yellow,,,,
deogarh,Sesamum,2012,Winter,706.0,0.2559490084985835,19.90711111111112,24.03,Mixed Red & Yellow,,,,
dhenkanal,Sesamum,2010,Autumn,5.0,0.38,24.392049180327867,516.55,"Red, Laterite",,,,
dhenkanal,Sesamum,2010,Summer,93.0,0.2580645161290322,32.67782786885246,400.06,"Red, Laterite",,,,
dhenkanal,Sesamum,2010,Winter,414.0,0.1840579710144927,20.54472222222222,81.96000000000001,"Red, Laterite",,,,
dhenkanal,Sesamum,2011,Autumn,10.0,0.22,23.8755737704918,361.7000000000001,"Red, Laterite",,,,
dhenkanal,Sesamum,2011,Summer,53.0,0.320754716981132,31.07540983606557,409.12,"Red, Laterite",,,,
dhenkanal,Sesamum,2011,Winter,111.0,0.1720720720720721,22.01777777777778,47.08999999999999,"Red, Laterite",,,,
dhenkanal,Sesamum,2012,Autumn,19.0,0.3105263157894737,23.322704918032787,339.97,"Red, Laterite",,,,
dhenkanal,Sesamum,2012,Summer,53.0,0.330188679245283,32.32327868852459,312.19,"Red, Laterite",,,,
dhenkanal,Sesamum,2012,Winter,69.0,0.2202898550724637,21.16133333333333,11.64,"Red, Laterite",,,,
gajapati,Sesamum,2010,Autumn,3.0,0.1666666666666666,24.330204918032788,748.0899999999999,Deltaic Alluvial,,,,
gajapati,Sesamum,2010,Summer,982.0,0.1780040733197556,30.905204918032787,416.66,Deltaic Alluvial,,,,
gajapati,Sesamum,2010,Winter,36.0,0.2472222222222222,21.064666666666668,147.48000000000002,Deltaic Alluvial,,,,
gajapati,Sesamum,2011,Summer,601.0,0.2680532445923461,29.55282786885246,263.73,Deltaic Alluvial,,,,
gajapati,Sesamum,2011,Winter,5.0,0.04,23.69216666666666,39.98,Deltaic Alluvial,,,,
gajapati,Sesamum,2012,Summer,730.0,0.2590410958904109,30.403032786885248,317.37,Deltaic Alluvial,,,,
ganjam,Sesamum,2010,Autumn,29.0,0.2655172413793104,25.689590163934422,629.56,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Sesamum,2010,Summer,2448.0,0.1930147058823529,31.506598360655744,419.87,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Sesamum,2010,Winter,205.0,0.0902439024390243,22.27188888888889,119.32,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Sesamum,2011,Autumn,69.0,0.1739130434782608,25.60159836065574,268.36,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Sesamum,2011,Summer,1039.0,0.1790182868142444,30.214016393442627,337.05,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Sesamum,2011,Winter,33.0,0.106060606060606,23.87472222222222,39.2,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Sesamum,2012,Autumn,6.0,0.1666666666666666,24.892745901639344,430.44,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Sesamum,2012,Summer,384.0,0.1890625,31.068524590163936,314.91,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Sesamum,2012,Winter,65.0,0.1215384615384615,23.026055555555555,4.83,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
jagatsinghapur,Sesamum,2010,Summer,9.0,0.3555555555555555,32.205204918032784,406.5999999999999,,,,,
jagatsinghapur,Sesamum,2011,Summer,6.0,0.5333333333333333,30.71106557377049,429.12,,,,,
jagatsinghapur,Sesamum,2012,Summer,3.0,0.7333333333333334,31.92483606557377,308.81,,,,,
jajapur,Sesamum,2010,Autumn,4.0,0.15,24.47258196721312,560.4000000000001,,,,,
jajapur,Sesamum,2010,Summer,1.0,0.4,32.493811475409835,378.74,,,,,
jajapur,Sesamum,2011,Autumn,2.0,0.05,24.343196721311475,413.06,,,,,
jajapur,Sesamum,2011,Summer,2.0,0.1,30.8013524590164,452.41,,,,,
jajapur,Sesamum,2012,Autumn,10.0,0.22,23.811229508196725,324.1,,,,,
jharsuguda,Sesamum,2010,Autumn,4.0,0.175,23.69323770491804,238.51,,,,,
jharsuguda,Sesamum,2010,Summer,6.0,0.35,33.00102459016394,235.02,,,,,
jharsuguda,Sesamum,2010,Winter,2603.0,0.1930080676142912,20.04688888888889,50.45,,,,,
jharsuguda,Sesamum,2011,Autumn,1.0,0.2,22.186680327868853,517.09,,,,,
jharsuguda,Sesamum,2011,Summer,1.0,0.1,31.347090163934425,313.18,,,,,
jharsuguda,Sesamum,2011,Winter,399.0,0.1280701754385965,19.05311111111111,60.3,,,,,
jharsuguda,Sesamum,2012,Winter,304.0,0.3210526315789473,18.733111111111107,26.89,,,,,
kalahandi,Sesamum,2010,Summer,1.0,0.1,32.53090163934426,327.49,"Red, Black",,,,
kalahandi,Sesamum,2010,Winter,757.0,0.1669749009247027,19.40394444444444,74.88,"Red, Black",,,,
kalahandi,Sesamum,2011,Winter,338.0,0.0970414201183431,21.74377777777778,39.71000000000001,"Red, Black",,,,
kalahandi,Sesamum,2012,Summer,1.0,0.3,31.657090163934427,309.85,"Red, Black",,,,
kalahandi,Sesamum,2012,Winter,363.0,0.1460055096418732,20.9975,6.84,"Red, Black",,,,
kandhamal,Sesamum,2010,Winter,77.0,0.1012987012987012,19.416722222222223,81.32000000000001,Brown Forest,,,,
kandhamal,Sesamum,2011,Winter,67.0,0.0791044776119403,21.32172222222222,44.63,Brown Forest,,,,
kandhamal,Sesamum,2012,Winter,18.0,0.2388888888888888,20.6225,12.81,Brown Forest,,,,
kendrapara,Sesamum,2010,Summer,53.0,0.3679245283018867,32.205204918032784,406.5999999999999,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendrapara,Sesamum,2011,Summer,38.0,0.5289473684210527,30.71106557377049,429.12,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendrapara,Sesamum,2012,Summer,46.0,0.5260869565217391,31.92483606557377,308.81,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendujhar,Sesamum,2010,Autumn,187.0,0.2427807486631016,23.169590163934423,408.82,,,,,
kendujhar,Sesamum,2010,Summer,10.0,0.42,31.62696721311476,300.29999999999995,,,,,
kendujhar,Sesamum,2010,Winter,50.0,0.26,19.720888888888886,67.54,,,,,
kendujhar,Sesamum,2011,Autumn,170.0,0.1811764705882353,22.608319672131145,447.11,,,,,
kendujhar,Sesamum,2011,Winter,12.0,0.2333333333333333,20.455500000000004,64.09,,,,,
kendujhar,Sesamum,2012,Autumn,128.0,0.178125,21.935573770491803,333.31,,,,,
kendujhar,Sesamum,2012,Summer,22.0,0.3772727272727273,31.195942622950813,290.11999999999995,,,,,
kendujhar,Sesamum,2012,Winter,37.0,0.3351351351351351,19.86244444444445,24.770000000000003,,,,,
khordha,Sesamum,2010,Autumn,1.0,0.1,25.439631147540982,559.65,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Sesamum,2010,Summer,407.0,0.3240786240786241,31.56995901639344,414.63,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Sesamum,2010,Winter,35.0,0.1542857142857143,21.747055555555555,90.89,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Sesamum,2011,Summer,157.0,0.340764331210191,30.26844262295081,396.16,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Sesamum,2011,Winter,23.0,0.3608695652173913,22.99566666666667,41.8,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Sesamum,2012,Summer,67.0,0.5044776119402985,31.221926229508195,310.41,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Sesamum,2012,Winter,1.0,0.3,22.29438888888889,7.24,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
koraput,Sesamum,2010,Winter,504.0,0.3339285714285714,18.601166666666664,76.45000000000002,Red,,,,
koraput,Sesamum,2011,Winter,242.0,0.2921487603305785,21.105944444444447,31.17,Red,,,,
koraput,Sesamum,2012,Winter,260.0,0.3869230769230769,20.512055555555555,5.34,Red,,,,
malkangiri,Sesamum,2010,Winter,15203.0,0.2170032230480826,20.40194444444444,82.82,"Red, Black",,,,
malkangiri,Sesamum,2011,Winter,6818.0,0.081006160164271,23.595333333333336,22.520000000000003,"Red, Black",,,,
malkangiri,Sesamum,2012,Winter,4697.0,0.1770065999574196,22.47388888888889,12.15,"Red, Black",,,,
mayurbhanj,Sesamum,2010,Autumn,81.0,0.1765432098765432,24.00110655737705,510.54,"Red, Laterite",,,,
mayurbhanj,Sesamum,2010,Summer,338.0,0.3559171597633136,32.52159836065574,320.67,"Red, Laterite",,,,
mayurbhanj,Sesamum,2010,Winter,30.0,0.1833333333333333,19.53772222222222,70.04,"Red, Laterite",,,,
mayurbhanj,Sesamum,2011,Autumn,30.0,0.1666666666666666,23.49340163934426,460.45,"Red, Laterite",,,,
mayurbhanj,Sesamum,2011,Summer,312.0,0.4528846153846154,30.707295081967214,575.18,"Red, Laterite",,,,
mayurbhanj,Sesamum,2011,Winter,10.0,0.29,20.074444444444445,86.63,"Red, Laterite",,,,
mayurbhanj,Sesamum,2012,Autumn,45.0,0.2511111111111111,22.747295081967213,337.62,"Red, Laterite",,,,
mayurbhanj,Sesamum,2012,Summer,81.0,0.5172839506172839,31.95860655737705,299.07000000000005,"Red, Laterite",,,,
mayurbhanj,Sesamum,2012,Winter,11.0,0.3909090909090909,19.20183333333333,35.72,"Red, Laterite",,,,
nayagarh,Sesamum,2010,Autumn,5.0,0.34,24.55139344262296,555.19,"Laterite, Brown Forest",,,,
nayagarh,Sesamum,2010,Summer,159.0,0.220754716981132,32.50147540983607,408.65,"Laterite, Brown Forest",,,,
nayagarh,Sesamum,2010,Winter,499.0,0.234068136272545,20.936333333333337,95.31,"Laterite, Brown Forest",,,,
nayagarh,Sesamum,2011,Summer,362.0,0.1511049723756906,30.84430327868852,371.24,"Laterite, Brown Forest",,,,
nayagarh,Sesamum,2011,Winter,189.0,0.1788359788359788,22.75588888888889,40.32,"Laterite, Brown Forest",,,,
nayagarh,Sesamum,2012,Summer,19.0,0.1578947368421052,32.01438524590164,317.7,"Laterite, Brown Forest",,,,
nayagarh,Sesamum,2012,Winter,219.0,0.2141552511415525,21.81505555555556,7.460000000000001,"Laterite, Brown Forest",,,,
nuapada,Sesamum,2010,Autumn,1490.0,0.1220134228187919,22.7282786885246,427.19,"Red, Black",,,,
nuapada,Sesamum,2010,Winter,230.0,0.1169565217391304,18.884944444444447,68.44999999999999,"Red, Black",,,,
nuapada,Sesamum,2011,Autumn,956.0,0.0899581589958159,22.01290983606557,403.68,"Red, Black",,,,
nuapada,Sesamum,2011,Winter,171.0,0.0859649122807017,19.75188888888889,60.10000000000001,"Red, Black",,,,
nuapada,Sesamum,2012,Autumn,1132.0,0.0919611307420494,22.159918032786884,280.9,"Red, Black",,,,
nuapada,Sesamum,2012,Winter,125.0,0.0904,19.869,13.619999999999996,"Red, Black",,,,
puri,Sesamum,2010,Summer,1054.0,0.3140417457305502,31.56995901639344,414.63,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
puri,Sesamum,2011,Summer,435.0,0.320919540229885,30.26844262295081,396.16,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
puri,Sesamum,2012,Summer,232.0,0.2969827586206897,31.221926229508195,310.41,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
rayagada,Sesamum,2010,Summer,171.0,0.3239766081871345,29.981024590163933,434.8,"Red, Brown Forest",,,,
rayagada,Sesamum,2010,Winter,4172.0,0.3139980824544583,18.45461111111111,113.26,"Red, Brown Forest",,,,
rayagada,Sesamum,2011,Summer,134.0,0.2611940298507462,27.89946721311475,283.48,"Red, Brown Forest",,,,
rayagada,Sesamum,2011,Winter,2198.0,0.2309827115559599,21.75633333333333,37.38,"Red, Brown Forest",,,,
rayagada,Sesamum,2012,Summer,39.0,0.3358974358974358,29.2333606557377,314.08,"Red, Brown Forest",,,,
rayagada,Sesamum,2012,Winter,2263.0,0.2859920459566947,20.325000000000003,3.619999999999999,"Red, Brown Forest",,,,
sambalpur,Sesamum,2010,Summer,29.0,0.496551724137931,33.36762295081967,255.49000000000004,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Sesamum,2010,Winter,1497.0,0.2299933199732799,20.24116666666667,56.09,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Sesamum,2011,Autumn,1.0,0.1,22.668852459016392,523.33,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Sesamum,2011,Summer,5.0,0.52,31.639467213114752,294.11,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Sesamum,2011,Winter,474.0,0.2379746835443038,20.143277777777776,55.2,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Sesamum,2012,Summer,15.0,0.3933333333333333,32.4416393442623,282.2,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Sesamum,2012,Winter,511.0,0.4320939334637965,19.572444444444447,23.86,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sonepur,Sesamum,2010,Autumn,8.0,0.1125,23.874877049180323,315.5,"Black, Mixed Red & Black",,,,
sonepur,Sesamum,2010,Summer,30.0,0.31,33.70139344262295,284.9,"Black, Mixed Red & Black",,,,
sonepur,Sesamum,2010,Winter,194.0,0.118041237113402,20.22527777777778,64.54,"Black, Mixed Red & Black",,,,
sonepur,Sesamum,2011,Autumn,132.0,0.2962121212121212,23.054098360655736,485.4,"Black, Mixed Red & Black",,,,
sonepur,Sesamum,2011,Summer,41.0,0.2585365853658536,31.82709016393443,302.08000000000004,"Black, Mixed Red & Black",,,,
sonepur,Sesamum,2011,Winter,69.0,0.0956521739130434,21.10905555555556,49.89,"Black, Mixed Red & Black",,,,
sonepur,Sesamum,2012,Autumn,6.0,0.3666666666666667,22.72131147540984,328.81000000000006,"Black, Mixed Red & Black",,,,
sonepur,Sesamum,2012,Summer,16.0,0.2125,32.88885245901639,298.26,"Black, Mixed Red & Black",,,,
sonepur,Sesamum,2012,Winter,122.0,0.2680327868852459,20.555722222222222,18.82,"Black, Mixed Red & Black",,,,
sundargarh,Sesamum,2010,Autumn,38.0,0.1684210526315789,23.69323770491804,238.51,Mixed Red & Yellow,,,,
sundargarh,Sesamum,2010,Summer,25.0,0.248,33.00102459016394,235.02,Mixed Red & Yellow,,,,
sundargarh,Sesamum,2010,Winter,3179.0,0.2210128971374646,20.04688888888889,50.45,Mixed Red & Yellow,,,,
sundargarh,Sesamum,2011,Autumn,9.0,0.2222222222222222,22.186680327868853,517.09,Mixed Red & Yellow,,,,
sundargarh,Sesamum,2011,Summer,74.0,0.3297297297297297,31.347090163934425,313.18,Mixed Red & Yellow,,,,
