State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield,Avg_Temp,Total_Precipitation,Crop_Category,Nitrogen,Potassium,Phosphorous
Odisha,SAMBALPUR,Moong(Green Gram),2011-12,Summer,160.0,Hectare,61.4,Tonnes,0.38375,31.639467213114752,294.11,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Moong(Green Gram),2011-12,Winter,65.0,Hectare,21.2,Tonnes,0.3261538461538461,20.143277777777776,55.2,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Moong(Green Gram),2012-13,Autumn,31.0,Hectare,11.5,Tonnes,0.3709677419354839,22.28311475409836,319.58,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Moong(Green Gram),2012-13,Summer,257.0,Hectare,155.5,Tonnes,0.6050583657587548,32.4416393442623,282.2,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Moong(Green Gram),2012-13,Winter,56.0,Hectare,22.2,Tonnes,0.3964285714285714,19.572444444444447,23.86,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Moong(Green Gram),2010-11,Autumn,120.0,Hectare,58.6,Tonnes,0.4883333333333333,23.874877049180323,315.5,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Moong(Green Gram),2010-11,Summer,1195.0,Hectare,419.4,Tonnes,0.3509623430962343,33.70139344262295,284.9,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Moong(Green Gram),2010-11,Winter,1345.0,Hectare,373.9,Tonnes,0.2779925650557621,20.22527777777778,64.54,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Moong(Green Gram),2011-12,Autumn,123.0,Hectare,36.3,Tonnes,0.2951219512195122,23.054098360655736,485.4,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Moong(Green Gram),2011-12,Summer,406.0,Hectare,124.6,Tonnes,0.3068965517241379,31.82709016393443,302.08000000000004,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Moong(Green Gram),2011-12,Winter,1367.0,Hectare,386.9,Tonnes,0.2830285296269202,21.10905555555556,49.89,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Moong(Green Gram),2012-13,Autumn,106.0,Hectare,51.7,Tonnes,0.4877358490566038,22.72131147540984,328.81000000000006,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Moong(Green Gram),2012-13,Summer,700.0,Hectare,289.1,Tonnes,0.413,32.88885245901639,298.26,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Moong(Green Gram),2012-13,Winter,2171.0,Hectare,677.4,Tonnes,0.3120221096269,20.555722222222222,18.82,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Moong(Green Gram),2010-11,Autumn,98.0,Hectare,21.4,Tonnes,0.2183673469387755,23.69323770491804,238.51,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Moong(Green Gram),2010-11,Summer,19.0,Hectare,5.7,Tonnes,0.3,33.00102459016394,235.02,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Moong(Green Gram),2010-11,Winter,79.0,Hectare,17.6,Tonnes,0.2227848101265823,20.04688888888889,50.45,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Moong(Green Gram),2011-12,Autumn,88.0,Hectare,12.1,Tonnes,0.1374999999999999,22.186680327868853,517.09,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Moong(Green Gram),2011-12,Summer,92.0,Hectare,34.3,Tonnes,0.3728260869565217,31.347090163934425,313.18,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Moong(Green Gram),2011-12,Winter,17.0,Hectare,3.8,Tonnes,0.2235294117647058,19.05311111111111,60.3,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Moong(Green Gram),2012-13,Autumn,38.0,Hectare,9.5,Tonnes,0.25,21.90737704918033,316.35,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Moong(Green Gram),2012-13,Summer,9.0,Hectare,3.1,Tonnes,0.3444444444444444,31.959139344262297,261.96,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Moong(Green Gram),2012-13,Winter,36.0,Hectare,12.9,Tonnes,0.3583333333333333,18.733111111111107,26.89,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,DEOGARH,Niger seed,2011-12,Winter,1.0,Hectare,0.1,Tonnes,0.1,20.480666666666668,58.790000000000006,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GAJAPATI,Niger seed,2011-12,Winter,241.0,Hectare,16.1,Tonnes,0.066804979253112,23.69216666666666,39.98,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KALAHANDI,Niger seed,2011-12,Winter,2846.0,Hectare,387.1,Tonnes,0.1360154602951511,21.74377777777778,39.71000000000001,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KANDHAMAL,Niger seed,2011-12,Winter,1500.0,Hectare,271.5,Tonnes,0.181,21.32172222222222,44.63,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KENDUJHAR,Niger seed,2011-12,Winter,1420.0,Hectare,340.8,Tonnes,0.24,20.455500000000004,64.09,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KORAPUT,Niger seed,2011-12,Winter,17824.0,Hectare,2727.1,Tonnes,0.1530015709156194,21.105944444444447,31.17,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MALKANGIRI,Niger seed,2011-12,Winter,2488.0,Hectare,156.7,Tonnes,0.0629823151125401,23.595333333333336,22.520000000000003,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MAYURBHANJ,Niger seed,2011-12,Winter,21.0,Hectare,0.8,Tonnes,0.0380952380952381,20.074444444444445,86.63,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NABARANGPUR,Niger seed,2011-12,Winter,129.0,Hectare,9.0,Tonnes,0.0697674418604651,21.105944444444447,31.17,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,RAYAGADA,Niger seed,2011-12,Winter,5242.0,Hectare,838.7,Tonnes,0.1599961846623426,21.75633333333333,37.38,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,SUNDARGARH,Niger seed,2011-12,Winter,132.0,Hectare,21.0,Tonnes,0.1590909090909091,19.05311111111111,60.3,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,ANUGUL,Ragi,2010-11,Autumn,4.0,Hectare,2.2,Tonnes,0.55,23.77905737704918,409.58,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,ANUGUL,Ragi,2011-12,Autumn,3.0,Hectare,1.7,Tonnes,0.5666666666666667,23.06495901639344,423.77,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,ANUGUL,Ragi,2012-13,Autumn,2.0,Hectare,1.3,Tonnes,0.65,22.561639344262296,335.45,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,BALANGIR,Ragi,2010-11,Autumn,1243.0,Hectare,530.8,Tonnes,0.427031375703942,23.190860655737705,414.41,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,BALANGIR,Ragi,2010-11,Winter,2.0,Hectare,1.1,Tonnes,0.55,19.552722222222226,75.77,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,BALANGIR,Ragi,2011-12,Autumn,509.0,Hectare,135.4,Tonnes,0.2660117878192534,22.650901639344266,404.86000000000007,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,BALANGIR,Ragi,2012-13,Autumn,366.0,Hectare,236.4,Tonnes,0.6459016393442623,22.40963114754098,353.59000000000003,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,BARGARH,Ragi,2012-13,Autumn,1.0,Hectare,0.6,Tonnes,0.6,22.28311475409836,319.58,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,BOUDH,Ragi,2010-11,Autumn,6.0,Hectare,2.9,Tonnes,0.4833333333333333,23.690901639344265,370.08,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,BOUDH,Ragi,2011-12,Autumn,1.0,Hectare,0.4,Tonnes,0.4,22.975450819672133,452.78,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,BOUDH,Ragi,2012-13,Autumn,1.0,Hectare,0.3,Tonnes,0.3,22.4930737704918,337.98,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,CUTTACK,Ragi,2010-11,Autumn,36.0,Hectare,26.4,Tonnes,0.7333333333333333,24.392049180327867,516.55,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,CUTTACK,Ragi,2011-12,Autumn,43.0,Hectare,29.8,Tonnes,0.6930232558139535,23.8755737704918,361.7000000000001,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,CUTTACK,Ragi,2012-13,Autumn,15.0,Hectare,13.4,Tonnes,0.8933333333333333,23.322704918032787,339.97,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,DEOGARH,Ragi,2010-11,Autumn,1.0,Hectare,0.4,Tonnes,0.4,23.54639344262295,342.98,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,DHENKANAL,Ragi,2010-11,Autumn,1.0,Hectare,0.6,Tonnes,0.6,24.392049180327867,516.55,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,DHENKANAL,Ragi,2011-12,Autumn,2.0,Hectare,0.9,Tonnes,0.45,23.8755737704918,361.7000000000001,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,DHENKANAL,Ragi,2012-13,Autumn,1.0,Hectare,0.8,Tonnes,0.8,23.322704918032787,339.97,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GAJAPATI,Ragi,2010-11,Autumn,1626.0,Hectare,1308.9,Tonnes,0.8049815498154982,24.330204918032788,748.0899999999999,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GAJAPATI,Ragi,2010-11,Summer,39.0,Hectare,27.6,Tonnes,0.7076923076923077,30.905204918032787,416.66,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GAJAPATI,Ragi,2010-11,Winter,13.0,Hectare,9.3,Tonnes,0.7153846153846154,21.064666666666668,147.48000000000002,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GAJAPATI,Ragi,2011-12,Autumn,1320.0,Hectare,1145.8,Tonnes,0.868030303030303,24.89438524590164,205.54,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GAJAPATI,Ragi,2011-12,Summer,26.0,Hectare,18.3,Tonnes,0.7038461538461539,29.55282786885246,263.73,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GAJAPATI,Ragi,2011-12,Winter,31.0,Hectare,10.6,Tonnes,0.3419354838709677,23.69216666666666,39.98,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GAJAPATI,Ragi,2012-13,Autumn,1018.0,Hectare,798.1,Tonnes,0.7839882121807465,23.66840163934426,538.71,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GAJAPATI,Ragi,2012-13,Summer,26.0,Hectare,17.8,Tonnes,0.6846153846153846,30.403032786885248,317.37,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GAJAPATI,Ragi,2012-13,Winter,2.0,Hectare,1.7,Tonnes,0.85,22.305666666666667,2.8,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GANJAM,Ragi,2010-11,Autumn,4258.0,Hectare,4219.7,Tonnes,0.9910051667449506,25.689590163934422,629.56,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GANJAM,Ragi,2010-11,Summer,68.0,Hectare,68.1,Tonnes,1.001470588235294,31.506598360655744,419.87,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GANJAM,Ragi,2010-11,Winter,14.0,Hectare,18.6,Tonnes,1.3285714285714287,22.27188888888889,119.32,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GANJAM,Ragi,2011-12,Autumn,2816.0,Hectare,2466.8,Tonnes,0.8759943181818183,25.60159836065574,268.36,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GANJAM,Ragi,2011-12,Summer,6.0,Hectare,4.7,Tonnes,0.7833333333333333,30.214016393442627,337.05,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GANJAM,Ragi,2012-13,Autumn,1927.0,Hectare,1817.2,Tonnes,0.9430202387130254,24.892745901639344,430.44,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GANJAM,Ragi,2012-13,Summer,13.0,Hectare,15.5,Tonnes,1.1923076923076923,31.068524590163936,314.91,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GANJAM,Ragi,2012-13,Winter,10.0,Hectare,12.2,Tonnes,1.22,23.026055555555555,4.83,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,JHARSUGUDA,Ragi,2010-11,Autumn,2.0,Hectare,0.8,Tonnes,0.4,23.69323770491804,238.51,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,JHARSUGUDA,Ragi,2012-13,Autumn,2.0,Hectare,0.9,Tonnes,0.45,21.90737704918033,316.35,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KALAHANDI,Ragi,2010-11,Autumn,732.0,Hectare,420.2,Tonnes,0.5740437158469945,23.0077868852459,504.44,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KALAHANDI,Ragi,2010-11,Winter,823.0,Hectare,363.8,Tonnes,0.4420413122721749,19.40394444444444,74.88,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KALAHANDI,Ragi,2011-12,Autumn,391.0,Hectare,176.0,Tonnes,0.4501278772378516,22.790532786885247,303.78000000000003,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KALAHANDI,Ragi,2011-12,Winter,816.0,Hectare,283.2,Tonnes,0.3470588235294117,21.74377777777778,39.71000000000001,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KALAHANDI,Ragi,2012-13,Autumn,417.0,Hectare,219.8,Tonnes,0.5270983213429257,22.35163934426229,369.85,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KALAHANDI,Ragi,2012-13,Winter,825.0,Hectare,386.9,Tonnes,0.4689696969696969,20.9975,6.84,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KANDHAMAL,Ragi,2010-11,Autumn,17.0,Hectare,7.7,Tonnes,0.4529411764705882,22.79860655737705,461.69,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KANDHAMAL,Ragi,2010-11,Winter,27.0,Hectare,7.9,Tonnes,0.2925925925925926,19.416722222222223,81.32000000000001,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KANDHAMAL,Ragi,2011-12,Autumn,19.0,Hectare,7.5,Tonnes,0.3947368421052631,22.42766393442623,377.43000000000006,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KANDHAMAL,Ragi,2011-12,Winter,10.0,Hectare,4.7,Tonnes,0.47,21.32172222222222,44.63,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KANDHAMAL,Ragi,2012-13,Autumn,18.0,Hectare,11.0,Tonnes,0.6111111111111112,22.00237704918033,354.21,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KANDHAMAL,Ragi,2012-13,Winter,8.0,Hectare,2.8,Tonnes,0.35,20.6225,12.81,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KHORDHA,Ragi,2010-11,Autumn,30.0,Hectare,20.0,Tonnes,0.6666666666666666,25.439631147540982,559.65,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KHORDHA,Ragi,2011-12,Autumn,19.0,Hectare,13.9,Tonnes,0.7315789473684211,25.022459016393444,327.94,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KHORDHA,Ragi,2011-12,Winter,1.0,Hectare,0.5,Tonnes,0.5,22.99566666666667,41.8,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KHORDHA,Ragi,2012-13,Autumn,5.0,Hectare,3.1,Tonnes,0.62,24.452213114754095,355.66,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KHORDHA,Ragi,2012-13,Winter,1.0,Hectare,1.3,Tonnes,1.3,22.29438888888889,7.24,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KORAPUT,Ragi,2010-11,Autumn,10006.0,Hectare,7394.4,Tonnes,0.7389966020387767,21.72061475409836,718.62,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KORAPUT,Ragi,2010-11,Summer,59.0,Hectare,40.1,Tonnes,0.6796610169491526,29.83795081967213,435.81,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KORAPUT,Ragi,2010-11,Winter,24866.0,Hectare,18550.0,Tonnes,0.7459985522400064,18.601166666666664,76.45000000000002,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KORAPUT,Ragi,2011-12,Autumn,7457.0,Hectare,4996.2,Tonnes,0.6700013410218586,21.535,296.06999999999994,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KORAPUT,Ragi,2011-12,Summer,20.0,Hectare,12.8,Tonnes,0.64,27.80872950819672,334.23,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KORAPUT,Ragi,2011-12,Winter,22293.0,Hectare,12751.6,Tonnes,0.5720001794285202,21.105944444444447,31.17,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KORAPUT,Ragi,2012-13,Autumn,7343.0,Hectare,5617.4,Tonnes,0.7650006809206046,21.145778688524597,501.0,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KORAPUT,Ragi,2012-13,Summer,5.0,Hectare,4.3,Tonnes,0.86,29.09631147540984,337.47,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KORAPUT,Ragi,2012-13,Winter,26599.0,Hectare,22795.3,Tonnes,0.856998383397872,20.512055555555555,5.34,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,MALKANGIRI,Ragi,2010-11,Autumn,1035.0,Hectare,612.7,Tonnes,0.5919806763285025,23.332295081967214,694.6600000000001,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,MALKANGIRI,Ragi,2010-11,Winter,3821.0,Hectare,2724.4,Tonnes,0.7130070662130332,20.40194444444444,82.82,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,MALKANGIRI,Ragi,2011-12,Autumn,1110.0,Hectare,414.0,Tonnes,0.372972972972973,23.60127049180328,243.91000000000005,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,MALKANGIRI,Ragi,2011-12,Winter,2882.0,Hectare,994.3,Tonnes,0.3450034698126301,23.595333333333336,22.520000000000003,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,MALKANGIRI,Ragi,2012-13,Autumn,971.0,Hectare,479.7,Tonnes,0.4940267765190525,22.8355737704918,512.4000000000001,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,MALKANGIRI,Ragi,2012-13,Winter,3393.0,Hectare,2171.5,Tonnes,0.639994105511347,22.47388888888889,12.15,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NABARANGPUR,Ragi,2010-11,Autumn,3514.0,Hectare,1623.5,Tonnes,0.4620091064314172,21.72061475409836,718.62,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NABARANGPUR,Ragi,2010-11,Summer,21.0,Hectare,14.6,Tonnes,0.6952380952380952,29.83795081967213,435.81,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NABARANGPUR,Ragi,2010-11,Winter,572.0,Hectare,195.1,Tonnes,0.3410839160839161,18.601166666666664,76.45000000000002,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NABARANGPUR,Ragi,2011-12,Autumn,1889.0,Hectare,621.5,Tonnes,0.3290100582318687,21.535,296.06999999999994,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NABARANGPUR,Ragi,2011-12,Summer,7.0,Hectare,3.0,Tonnes,0.4285714285714285,27.80872950819672,334.23,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NABARANGPUR,Ragi,2011-12,Winter,494.0,Hectare,121.5,Tonnes,0.2459514170040485,21.105944444444447,31.17,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NABARANGPUR,Ragi,2012-13,Autumn,1431.0,Hectare,678.3,Tonnes,0.4740041928721173,21.145778688524597,501.0,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NABARANGPUR,Ragi,2012-13,Summer,33.0,Hectare,21.9,Tonnes,0.6636363636363636,29.09631147540984,337.47,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NABARANGPUR,Ragi,2012-13,Winter,237.0,Hectare,68.0,Tonnes,0.2869198312236287,20.512055555555555,5.34,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NAYAGARH,Ragi,2010-11,Autumn,148.0,Hectare,107.7,Tonnes,0.7277027027027028,24.55139344262296,555.19,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NAYAGARH,Ragi,2010-11,Summer,1.0,Hectare,1.2,Tonnes,1.2,32.50147540983607,408.65,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NAYAGARH,Ragi,2010-11,Winter,5.0,Hectare,4.1,Tonnes,0.82,20.936333333333337,95.31,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NAYAGARH,Ragi,2011-12,Autumn,124.0,Hectare,82.2,Tonnes,0.6629032258064517,24.187622950819662,310.02,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NAYAGARH,Ragi,2012-13,Autumn,93.0,Hectare,55.3,Tonnes,0.5946236559139785,23.5794262295082,373.08,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NUAPADA,Ragi,2010-11,Autumn,396.0,Hectare,246.3,Tonnes,0.621969696969697,22.728278688524597,427.19,millets,19.171309192200557,3.479108635097493,17.83426183844011
